month,tasmin,year,country,iso3,season
Sep,21.6,1969,Philippines,PHL,autumn
Oct,20.9,1969,Philippines,PHL,autumn
Nov,20.4,1969,Philippines,PHL,autumn
Dec,20.4,1969,Philippines,PHL,winter
Jan,19.7,1970,Philippines,PHL,winter
Feb,19.7,1970,Philippines,PHL,winter
Mar,20.6,1970,Philippines,PHL,spring
Apr,21.4,1970,Philippines,PHL,spring
May,22.1,1970,Philippines,PHL,spring
Jun,22.0,1970,Philippines,PHL,summer
Jul,21.6,1970,Philippines,PHL,summer
Aug,21.4,1970,Philippines,PHL,summer
Sep,21.3,1970,Philippines,PHL,autumn
Oct,21.6,1970,Philippines,PHL,autumn
Nov,21.3,1970,Philippines,PHL,autumn
Dec,21.3,1970,Philippines,PHL,winter
Jan,19.2,1971,Philippines,PHL,winter
Feb,19.9,1971,Philippines,PHL,winter
Mar,19.4,1971,Philippines,PHL,spring
Apr,20.4,1971,Philippines,PHL,spring
May,21.4,1971,Philippines,PHL,spring
Jun,21.1,1971,Philippines,PHL,summer
Jul,21.2,1971,Philippines,PHL,summer
Aug,20.8,1971,Philippines,PHL,summer
Sep,21.0,1971,Philippines,PHL,autumn
Oct,20.9,1971,Philippines,PHL,autumn
Nov,20.5,1971,Philippines,PHL,autumn
Dec,20.4,1971,Philippines,PHL,winter
Jan,19.5,1972,Philippines,PHL,winter
Feb,19.7,1972,Philippines,PHL,winter
Mar,19.4,1972,Philippines,PHL,spring
Apr,20.5,1972,Philippines,PHL,spring
May,21.2,1972,Philippines,PHL,spring
Jun,21.4,1972,Philippines,PHL,summer
Jul,21.8,1972,Philippines,PHL,summer
Aug,21.0,1972,Philippines,PHL,summer
Sep,21.2,1972,Philippines,PHL,autumn
Oct,21.0,1972,Philippines,PHL,autumn
Nov,20.8,1972,Philippines,PHL,autumn
Dec,20.3,1972,Philippines,PHL,winter
Jan,19.5,1973,Philippines,PHL,winter
Feb,19.7,1973,Philippines,PHL,winter
Mar,20.0,1973,Philippines,PHL,spring
Apr,21.7,1973,Philippines,PHL,spring
May,22.3,1973,Philippines,PHL,spring
Jun,22.2,1973,Philippines,PHL,summer
Jul,21.8,1973,Philippines,PHL,summer
Aug,21.3,1973,Philippines,PHL,summer
Sep,21.4,1973,Philippines,PHL,autumn
Oct,21.1,1973,Philippines,PHL,autumn
Nov,20.5,1973,Philippines,PHL,autumn
Dec,20.0,1973,Philippines,PHL,winter
Jan,19.2,1974,Philippines,PHL,winter
Feb,19.8,1974,Philippines,PHL,winter
Mar,20.1,1974,Philippines,PHL,spring
Apr,21.4,1974,Philippines,PHL,spring
May,21.8,1974,Philippines,PHL,spring
Jun,21.6,1974,Philippines,PHL,summer
Jul,21.4,1974,Philippines,PHL,summer
Aug,21.7,1974,Philippines,PHL,summer
Sep,21.4,1974,Philippines,PHL,autumn
Oct,21.4,1974,Philippines,PHL,autumn
Nov,21.0,1974,Philippines,PHL,autumn
Dec,20.9,1974,Philippines,PHL,winter
Jan,19.8,1975,Philippines,PHL,winter
Feb,19.9,1975,Philippines,PHL,winter
Mar,20.5,1975,Philippines,PHL,spring
Apr,21.0,1975,Philippines,PHL,spring
May,21.7,1975,Philippines,PHL,spring
Jun,21.5,1975,Philippines,PHL,summer
Jul,21.2,1975,Philippines,PHL,summer
Aug,21.4,1975,Philippines,PHL,summer
Sep,21.0,1975,Philippines,PHL,autumn
Oct,21.3,1975,Philippines,PHL,autumn
Nov,20.5,1975,Philippines,PHL,autumn
Dec,20.2,1975,Philippines,PHL,winter
Jan,19.7,1976,Philippines,PHL,winter
Feb,19.2,1976,Philippines,PHL,winter
Mar,20.0,1976,Philippines,PHL,spring
Apr,20.9,1976,Philippines,PHL,spring
May,21.2,1976,Philippines,PHL,spring
Jun,21.2,1976,Philippines,PHL,summer
Jul,21.4,1976,Philippines,PHL,summer
Aug,21.3,1976,Philippines,PHL,summer
Sep,21.1,1976,Philippines,PHL,autumn
Oct,21.4,1976,Philippines,PHL,autumn
Nov,20.7,1976,Philippines,PHL,autumn
Dec,20.5,1976,Philippines,PHL,winter
Jan,20.6,1977,Philippines,PHL,winter
Feb,19.8,1977,Philippines,PHL,winter
Mar,20.1,1977,Philippines,PHL,spring
Apr,21.5,1977,Philippines,PHL,spring
May,22.2,1977,Philippines,PHL,spring
Jun,21.9,1977,Philippines,PHL,summer
Jul,21.8,1977,Philippines,PHL,summer
Aug,21.6,1977,Philippines,PHL,summer
Sep,21.7,1977,Philippines,PHL,autumn
Oct,21.5,1977,Philippines,PHL,autumn
Nov,20.7,1977,Philippines,PHL,autumn
Dec,20.0,1977,Philippines,PHL,winter
Jan,19.6,1978,Philippines,PHL,winter
Feb,19.5,1978,Philippines,PHL,winter
Mar,20.7,1978,Philippines,PHL,spring
Apr,21.6,1978,Philippines,PHL,spring
May,22.2,1978,Philippines,PHL,spring
Jun,22.2,1978,Philippines,PHL,summer
Jul,21.8,1978,Philippines,PHL,summer
Aug,21.7,1978,Philippines,PHL,summer
Sep,21.3,1978,Philippines,PHL,autumn
Oct,21.2,1978,Philippines,PHL,autumn
Nov,20.6,1978,Philippines,PHL,autumn
Dec,20.7,1978,Philippines,PHL,winter
Jan,19.5,1979,Philippines,PHL,winter
Feb,20.4,1979,Philippines,PHL,winter
Mar,20.7,1979,Philippines,PHL,spring
Apr,21.7,1979,Philippines,PHL,spring
May,21.5,1979,Philippines,PHL,spring
Jun,21.8,1979,Philippines,PHL,summer
Jul,21.9,1979,Philippines,PHL,summer
Aug,21.8,1979,Philippines,PHL,summer
Sep,21.3,1979,Philippines,PHL,autumn
Oct,21.1,1979,Philippines,PHL,autumn
Nov,21.0,1979,Philippines,PHL,autumn
Dec,19.9,1979,Philippines,PHL,winter
Jan,20.3,1980,Philippines,PHL,winter
Feb,19.8,1980,Philippines,PHL,winter
Mar,20.6,1980,Philippines,PHL,spring
Apr,21.5,1980,Philippines,PHL,spring
May,22.2,1980,Philippines,PHL,spring
Jun,22.2,1980,Philippines,PHL,summer
Jul,21.7,1980,Philippines,PHL,summer
Aug,21.6,1980,Philippines,PHL,summer
Sep,21.8,1980,Philippines,PHL,autumn
Oct,21.5,1980,Philippines,PHL,autumn
Nov,21.5,1980,Philippines,PHL,autumn
Dec,20.9,1980,Philippines,PHL,winter
Jan,19.2,1981,Philippines,PHL,winter
Feb,19.4,1981,Philippines,PHL,winter
Mar,19.8,1981,Philippines,PHL,spring
Apr,21.3,1981,Philippines,PHL,spring
May,21.8,1981,Philippines,PHL,spring
Jun,21.8,1981,Philippines,PHL,summer
Jul,21.2,1981,Philippines,PHL,summer
Aug,21.8,1981,Philippines,PHL,summer
Sep,21.4,1981,Philippines,PHL,autumn
Oct,21.1,1981,Philippines,PHL,autumn
Nov,20.9,1981,Philippines,PHL,autumn
Dec,19.9,1981,Philippines,PHL,winter
Jan,19.3,1982,Philippines,PHL,winter
Feb,19.7,1982,Philippines,PHL,winter
Mar,20.3,1982,Philippines,PHL,spring
Apr,21.1,1982,Philippines,PHL,spring
May,21.6,1982,Philippines,PHL,spring
Jun,21.9,1982,Philippines,PHL,summer
Jul,21.4,1982,Philippines,PHL,summer
Aug,21.3,1982,Philippines,PHL,summer
Sep,21.4,1982,Philippines,PHL,autumn
Oct,21.0,1982,Philippines,PHL,autumn
Nov,20.8,1982,Philippines,PHL,autumn
Dec,20.7,1982,Philippines,PHL,winter
Jan,20.1,1983,Philippines,PHL,winter
Feb,19.3,1983,Philippines,PHL,winter
Mar,20.6,1983,Philippines,PHL,spring
Apr,21.4,1983,Philippines,PHL,spring
May,22.1,1983,Philippines,PHL,spring
Jun,22.6,1983,Philippines,PHL,summer
Jul,21.9,1983,Philippines,PHL,summer
Aug,22.0,1983,Philippines,PHL,summer
Sep,21.6,1983,Philippines,PHL,autumn
Oct,21.7,1983,Philippines,PHL,autumn
Nov,20.7,1983,Philippines,PHL,autumn
Dec,20.1,1983,Philippines,PHL,winter
Jan,20.3,1984,Philippines,PHL,winter
Feb,20.3,1984,Philippines,PHL,winter
Mar,21.1,1984,Philippines,PHL,spring
Apr,21.8,1984,Philippines,PHL,spring
May,21.6,1984,Philippines,PHL,spring
Jun,21.5,1984,Philippines,PHL,summer
Jul,21.3,1984,Philippines,PHL,summer
Aug,21.5,1984,Philippines,PHL,summer
Sep,21.3,1984,Philippines,PHL,autumn
Oct,21.3,1984,Philippines,PHL,autumn
Nov,21.0,1984,Philippines,PHL,autumn
Dec,20.5,1984,Philippines,PHL,winter
Jan,19.4,1985,Philippines,PHL,winter
Feb,20.9,1985,Philippines,PHL,winter
Mar,21.0,1985,Philippines,PHL,spring
Apr,21.7,1985,Philippines,PHL,spring
May,22.0,1985,Philippines,PHL,spring
Jun,22.0,1985,Philippines,PHL,summer
Jul,21.2,1985,Philippines,PHL,summer
Aug,21.5,1985,Philippines,PHL,summer
Sep,21.1,1985,Philippines,PHL,autumn
Oct,21.4,1985,Philippines,PHL,autumn
Nov,21.3,1985,Philippines,PHL,autumn
Dec,20.5,1985,Philippines,PHL,winter
Jan,20.1,1986,Philippines,PHL,winter
Feb,19.6,1986,Philippines,PHL,winter
Mar,20.4,1986,Philippines,PHL,spring
Apr,21.4,1986,Philippines,PHL,spring
May,22.1,1986,Philippines,PHL,spring
Jun,21.8,1986,Philippines,PHL,summer
Jul,21.5,1986,Philippines,PHL,summer
Aug,21.7,1986,Philippines,PHL,summer
Sep,21.5,1986,Philippines,PHL,autumn
Oct,21.5,1986,Philippines,PHL,autumn
Nov,21.5,1986,Philippines,PHL,autumn
Dec,20.0,1986,Philippines,PHL,winter
Jan,19.6,1987,Philippines,PHL,winter
Feb,19.2,1987,Philippines,PHL,winter
Mar,20.4,1987,Philippines,PHL,spring
Apr,21.6,1987,Philippines,PHL,spring
May,22.7,1987,Philippines,PHL,spring
Jun,22.8,1987,Philippines,PHL,summer
Jul,21.7,1987,Philippines,PHL,summer
Aug,21.8,1987,Philippines,PHL,summer
Sep,21.9,1987,Philippines,PHL,autumn
Oct,21.9,1987,Philippines,PHL,autumn
Nov,21.7,1987,Philippines,PHL,autumn
Dec,21.0,1987,Philippines,PHL,winter
Jan,20.8,1988,Philippines,PHL,winter
Feb,20.9,1988,Philippines,PHL,winter
Mar,21.4,1988,Philippines,PHL,spring
Apr,22.0,1988,Philippines,PHL,spring
May,22.3,1988,Philippines,PHL,spring
Jun,22.1,1988,Philippines,PHL,summer
Jul,21.8,1988,Philippines,PHL,summer
Aug,21.7,1988,Philippines,PHL,summer
Sep,21.8,1988,Philippines,PHL,autumn
Oct,21.6,1988,Philippines,PHL,autumn
Nov,21.1,1988,Philippines,PHL,autumn
Dec,20.0,1988,Philippines,PHL,winter
Jan,20.6,1989,Philippines,PHL,winter
Feb,19.9,1989,Philippines,PHL,winter
Mar,20.5,1989,Philippines,PHL,spring
Apr,21.4,1989,Philippines,PHL,spring
May,21.8,1989,Philippines,PHL,spring
Jun,21.6,1989,Philippines,PHL,summer
Jul,21.7,1989,Philippines,PHL,summer
Aug,21.5,1989,Philippines,PHL,summer
Sep,21.5,1989,Philippines,PHL,autumn
Oct,21.3,1989,Philippines,PHL,autumn
Nov,21.0,1989,Philippines,PHL,autumn
Dec,19.7,1989,Philippines,PHL,winter
Jan,20.4,1990,Philippines,PHL,winter
Feb,20.4,1990,Philippines,PHL,winter
Mar,20.6,1990,Philippines,PHL,spring
Apr,22.0,1990,Philippines,PHL,spring
May,22.0,1990,Philippines,PHL,spring
Jun,21.9,1990,Philippines,PHL,summer
Jul,21.8,1990,Philippines,PHL,summer
Aug,21.9,1990,Philippines,PHL,summer
Sep,21.5,1990,Philippines,PHL,autumn
Oct,21.2,1990,Philippines,PHL,autumn
Nov,21.1,1990,Philippines,PHL,autumn
Dec,20.7,1990,Philippines,PHL,winter
Jan,20.5,1991,Philippines,PHL,winter
Feb,20.5,1991,Philippines,PHL,winter
Mar,20.6,1991,Philippines,PHL,spring
Apr,21.4,1991,Philippines,PHL,spring
May,22.6,1991,Philippines,PHL,spring
Jun,22.3,1991,Philippines,PHL,summer
Jul,22.2,1991,Philippines,PHL,summer
Aug,22.2,1991,Philippines,PHL,summer
Sep,21.7,1991,Philippines,PHL,autumn
Oct,21.3,1991,Philippines,PHL,autumn
Nov,20.5,1991,Philippines,PHL,autumn
Dec,20.2,1991,Philippines,PHL,winter
Jan,19.6,1992,Philippines,PHL,winter
Feb,19.1,1992,Philippines,PHL,winter
Mar,20.7,1992,Philippines,PHL,spring
Apr,21.2,1992,Philippines,PHL,spring
May,22.0,1992,Philippines,PHL,spring
Jun,22.0,1992,Philippines,PHL,summer
Jul,21.4,1992,Philippines,PHL,summer
Aug,21.8,1992,Philippines,PHL,summer
Sep,21.6,1992,Philippines,PHL,autumn
Oct,21.4,1992,Philippines,PHL,autumn
Nov,20.4,1992,Philippines,PHL,autumn
Dec,20.8,1992,Philippines,PHL,winter
Jan,20.0,1993,Philippines,PHL,winter
Feb,19.8,1993,Philippines,PHL,winter
Mar,20.2,1993,Philippines,PHL,spring
Apr,21.4,1993,Philippines,PHL,spring
May,22.1,1993,Philippines,PHL,spring
Jun,22.3,1993,Philippines,PHL,summer
Jul,21.9,1993,Philippines,PHL,summer
Aug,21.7,1993,Philippines,PHL,summer
Sep,21.5,1993,Philippines,PHL,autumn
Oct,21.6,1993,Philippines,PHL,autumn
Nov,21.6,1993,Philippines,PHL,autumn
Dec,21.3,1993,Philippines,PHL,winter
Jan,20.8,1994,Philippines,PHL,winter
Feb,20.5,1994,Philippines,PHL,winter
Mar,21.0,1994,Philippines,PHL,spring
Apr,22.0,1994,Philippines,PHL,spring
May,22.5,1994,Philippines,PHL,spring
Jun,22.1,1994,Philippines,PHL,summer
Jul,21.8,1994,Philippines,PHL,summer
Aug,21.6,1994,Philippines,PHL,summer
Sep,21.8,1994,Philippines,PHL,autumn
Oct,21.5,1994,Philippines,PHL,autumn
Nov,20.9,1994,Philippines,PHL,autumn
Dec,21.0,1994,Philippines,PHL,winter
Jan,20.4,1995,Philippines,PHL,winter
Feb,20.0,1995,Philippines,PHL,winter
Mar,20.8,1995,Philippines,PHL,spring
Apr,21.5,1995,Philippines,PHL,spring
May,22.3,1995,Philippines,PHL,spring
Jun,22.5,1995,Philippines,PHL,summer
Jul,21.7,1995,Philippines,PHL,summer
Aug,21.7,1995,Philippines,PHL,summer
Sep,22.0,1995,Philippines,PHL,autumn
Oct,21.9,1995,Philippines,PHL,autumn
Nov,21.7,1995,Philippines,PHL,autumn
Dec,20.9,1995,Philippines,PHL,winter
Jan,20.3,1996,Philippines,PHL,winter
Feb,20.1,1996,Philippines,PHL,winter
Mar,21.3,1996,Philippines,PHL,spring
Apr,21.6,1996,Philippines,PHL,spring
May,22.3,1996,Philippines,PHL,spring
Jun,22.3,1996,Philippines,PHL,summer
Jul,22.2,1996,Philippines,PHL,summer
Aug,21.7,1996,Philippines,PHL,summer
Sep,22.0,1996,Philippines,PHL,autumn
Oct,22.1,1996,Philippines,PHL,autumn
Nov,21.7,1996,Philippines,PHL,autumn
Dec,20.5,1996,Philippines,PHL,winter
Jan,19.7,1997,Philippines,PHL,winter
Feb,20.6,1997,Philippines,PHL,winter
Mar,20.4,1997,Philippines,PHL,spring
Apr,21.4,1997,Philippines,PHL,spring
May,22.1,1997,Philippines,PHL,spring
Jun,21.9,1997,Philippines,PHL,summer
Jul,22.0,1997,Philippines,PHL,summer
Aug,22.4,1997,Philippines,PHL,summer
Sep,21.7,1997,Philippines,PHL,autumn
Oct,21.7,1997,Philippines,PHL,autumn
Nov,21.5,1997,Philippines,PHL,autumn
Dec,21.0,1997,Philippines,PHL,winter
Jan,20.5,1998,Philippines,PHL,winter
Feb,20.8,1998,Philippines,PHL,winter
Mar,21.2,1998,Philippines,PHL,spring
Apr,22.3,1998,Philippines,PHL,spring
May,22.9,1998,Philippines,PHL,spring
Jun,22.7,1998,Philippines,PHL,summer
Jul,22.2,1998,Philippines,PHL,summer
Aug,22.4,1998,Philippines,PHL,summer
Sep,22.0,1998,Philippines,PHL,autumn
Oct,22.4,1998,Philippines,PHL,autumn
Nov,22.4,1998,Philippines,PHL,autumn
Dec,22.0,1998,Philippines,PHL,winter
Jan,21.5,1999,Philippines,PHL,winter
Feb,20.5,1999,Philippines,PHL,winter
Mar,21.7,1999,Philippines,PHL,spring
Apr,21.8,1999,Philippines,PHL,spring
May,22.1,1999,Philippines,PHL,spring
Jun,21.9,1999,Philippines,PHL,summer
Jul,22.1,1999,Philippines,PHL,summer
Aug,22.0,1999,Philippines,PHL,summer
Sep,21.9,1999,Philippines,PHL,autumn
Oct,21.8,1999,Philippines,PHL,autumn
Nov,21.5,1999,Philippines,PHL,autumn
Dec,21.4,1999,Philippines,PHL,winter
Jan,20.9,2000,Philippines,PHL,winter
Feb,21.3,2000,Philippines,PHL,winter
Mar,21.4,2000,Philippines,PHL,spring
Apr,22.0,2000,Philippines,PHL,spring
May,22.6,2000,Philippines,PHL,spring
Jun,21.9,2000,Philippines,PHL,summer
Jul,22.0,2000,Philippines,PHL,summer
Aug,22.0,2000,Philippines,PHL,summer
Sep,21.8,2000,Philippines,PHL,autumn
Oct,21.9,2000,Philippines,PHL,autumn
Nov,21.9,2000,Philippines,PHL,autumn
Dec,21.9,2000,Philippines,PHL,winter
Jan,21.1,2001,Philippines,PHL,winter
Feb,21.3,2001,Philippines,PHL,winter
Mar,21.4,2001,Philippines,PHL,spring
Apr,22.5,2001,Philippines,PHL,spring
May,22.2,2001,Philippines,PHL,spring
Jun,22.2,2001,Philippines,PHL,summer
Jul,22.0,2001,Philippines,PHL,summer
Aug,22.2,2001,Philippines,PHL,summer
Sep,22.4,2001,Philippines,PHL,autumn
Oct,21.8,2001,Philippines,PHL,autumn
Nov,21.0,2001,Philippines,PHL,autumn
Dec,20.7,2001,Philippines,PHL,winter
Jan,20.4,2002,Philippines,PHL,winter
Feb,20.1,2002,Philippines,PHL,winter
Mar,21.1,2002,Philippines,PHL,spring
Apr,21.8,2002,Philippines,PHL,spring
May,22.5,2002,Philippines,PHL,spring
Jun,22.4,2002,Philippines,PHL,summer
Jul,22.2,2002,Philippines,PHL,summer
Aug,21.7,2002,Philippines,PHL,summer
Sep,21.6,2002,Philippines,PHL,autumn
Oct,21.8,2002,Philippines,PHL,autumn
Nov,21.6,2002,Philippines,PHL,autumn
Dec,21.0,2002,Philippines,PHL,winter
Jan,20.0,2003,Philippines,PHL,winter
Feb,20.0,2003,Philippines,PHL,winter
Mar,20.7,2003,Philippines,PHL,spring
Apr,22.3,2003,Philippines,PHL,spring
May,22.7,2003,Philippines,PHL,spring
Jun,21.8,2003,Philippines,PHL,summer
Jul,22.1,2003,Philippines,PHL,summer
Aug,21.6,2003,Philippines,PHL,summer
Sep,21.7,2003,Philippines,PHL,autumn
Oct,21.3,2003,Philippines,PHL,autumn
Nov,21.0,2003,Philippines,PHL,autumn
Dec,20.5,2003,Philippines,PHL,winter
Jan,19.9,2004,Philippines,PHL,winter
Feb,21.1,2004,Philippines,PHL,winter
Mar,21.5,2004,Philippines,PHL,spring
Apr,22.1,2004,Philippines,PHL,spring
May,22.2,2004,Philippines,PHL,spring
Jun,21.7,2004,Philippines,PHL,summer
Jul,21.9,2004,Philippines,PHL,summer
Aug,21.8,2004,Philippines,PHL,summer
Sep,21.8,2004,Philippines,PHL,autumn
Oct,20.9,2004,Philippines,PHL,autumn
Nov,21.5,2004,Philippines,PHL,autumn
Dec,21.1,2004,Philippines,PHL,winter
Jan,21.1,2005,Philippines,PHL,winter
Feb,20.6,2005,Philippines,PHL,winter
Mar,20.7,2005,Philippines,PHL,spring
Apr,21.6,2005,Philippines,PHL,spring
May,22.5,2005,Philippines,PHL,spring
Jun,22.2,2005,Philippines,PHL,summer
Jul,22.0,2005,Philippines,PHL,summer
Aug,22.0,2005,Philippines,PHL,summer
Sep,21.7,2005,Philippines,PHL,autumn
Oct,21.8,2005,Philippines,PHL,autumn
Nov,22.2,2005,Philippines,PHL,autumn
Dec,21.0,2005,Philippines,PHL,winter
Jan,21.3,2006,Philippines,PHL,winter
Feb,21.1,2006,Philippines,PHL,winter
Mar,20.8,2006,Philippines,PHL,spring
Apr,21.9,2006,Philippines,PHL,spring
May,22.2,2006,Philippines,PHL,spring
Jun,22.4,2006,Philippines,PHL,summer
Jul,21.5,2006,Philippines,PHL,summer
Aug,21.8,2006,Philippines,PHL,summer
Sep,22.0,2006,Philippines,PHL,autumn
Oct,21.7,2006,Philippines,PHL,autumn
Nov,21.8,2006,Philippines,PHL,autumn
Dec,21.9,2006,Philippines,PHL,winter
Jan,21.0,2007,Philippines,PHL,winter
Feb,21.0,2007,Philippines,PHL,winter
Mar,21.2,2007,Philippines,PHL,spring
Apr,22.0,2007,Philippines,PHL,spring
May,22.6,2007,Philippines,PHL,spring
Jun,22.8,2007,Philippines,PHL,summer
Jul,22.4,2007,Philippines,PHL,summer
Aug,22.0,2007,Philippines,PHL,summer
Sep,21.8,2007,Philippines,PHL,autumn
Oct,22.0,2007,Philippines,PHL,autumn
Nov,21.5,2007,Philippines,PHL,autumn
Dec,21.4,2007,Philippines,PHL,winter
Jan,21.2,2008,Philippines,PHL,winter
Feb,20.2,2008,Philippines,PHL,winter
Mar,21.0,2008,Philippines,PHL,spring
Apr,22.1,2008,Philippines,PHL,spring
May,21.6,2008,Philippines,PHL,spring
Jun,21.8,2008,Philippines,PHL,summer
Jul,21.8,2008,Philippines,PHL,summer
Aug,21.6,2008,Philippines,PHL,summer
Sep,22.2,2008,Philippines,PHL,autumn
Oct,21.8,2008,Philippines,PHL,autumn
Nov,21.4,2008,Philippines,PHL,autumn
Dec,21.0,2008,Philippines,PHL,winter
Jan,20.5,2009,Philippines,PHL,winter
Feb,21.1,2009,Philippines,PHL,winter
Mar,21.6,2009,Philippines,PHL,spring
Apr,21.9,2009,Philippines,PHL,spring
May,22.1,2009,Philippines,PHL,spring
Jun,22.0,2009,Philippines,PHL,summer
Jul,21.9,2009,Philippines,PHL,summer
Aug,22.3,2009,Philippines,PHL,summer
Sep,21.8,2009,Philippines,PHL,autumn
Oct,21.5,2009,Philippines,PHL,autumn
Nov,21.0,2009,Philippines,PHL,autumn
Dec,20.0,2009,Philippines,PHL,winter
Jan,20.5,2010,Philippines,PHL,winter
Feb,20.4,2010,Philippines,PHL,winter
Mar,21.5,2010,Philippines,PHL,spring
Apr,21.7,2010,Philippines,PHL,spring
May,23.2,2010,Philippines,PHL,spring
